time,lat,lon
1711635787,34.148277104088,100.37424489285
1711635796,33.760526410457,100.85915135099
1711635805,33.370565990883,101.33936523132
1711635814,32.978446910801,101.81497114773
1711635823,32.584217465172,102.28605538949
1711635832,32.187930255654,102.75269746858
1711635841,31.789631634877,103.21498270956
1711635850,31.389368765426,103.67299376547
1711635859,30.987187881163,104.12681269692
1711635868,30.583132495914,104.57652294031
1711635877,30.177250656056,105.02220125532
1711635886,29.769584121808,105.46392976028
1711635895,29.360175603296,105.90178784968
1711635904,28.949066977545,106.33585419351
1711635913,28.536297458652,106.76620863555
1711635922,28.121911005038,107.19292449989
1711635931,27.705945266681,107.61608012105
1711635940,27.28843897746,108.03575112239
1711635949,26.869430132109,108.45201234023
1711635958,26.448954121673,108.86493965646
1711635967,26.027051276869,109.27460262573
1711635976,25.603755607764,109.68107554813
1711635985,25.179102333793,110.08443007017
1711635994,24.753124117635,110.48473882169
1711636003,24.325858705447,110.88206827358
1711636012,23.897337518037,111.27648947781
1711636021,23.467593278917,111.66807090076
1711636030,23.036658129463,112.05688022514
1711636039,22.604561710967,112.44298607685
1711636048,22.171338912261,112.82645114069
1711636057,21.737018295517,113.20734252459
1711636066,21.301629833114,113.5857248531
1711636075,20.865202993756,113.96166200946
1711636084,20.427764799666,114.33521881108
1711636093,19.989347667729,114.70645435181
1711636102,19.549977690711,115.075432033
1711636111,19.109682468993,115.44221288591
1711636120,18.668487196903,115.80685888516
1711636129,18.226422569526,116.16942645125
1711636138,17.783512962136,116.52997624436
1711636147,17.339784328587,116.88856664878
1711636156,16.89526224389,117.24525542203
1711636165,16.449969924546,117.60010129167
1711636174,16.003936206829,117.95315763329
1711636183,15.557183615149,118.30448200288
1711636192,15.10973633313,118.65412979895
1711636201,14.661618226431,119.00215586831
1711636210,14.212850846714,119.34861606698
1711636219,13.763461470433,119.69356108772
1711636228,13.313471072956,120.03704576822
1711636237,12.862902361274,120.37912290506
1711636246,12.411775762138,120.71984634209
1711636255,11.960117501845,121.05926489997
1711636264,11.50794751636,121.39743153074
1711636273,11.055287525901,121.73439723556
1711636282,10.602159029515,122.07021260696
1711636291,10.148581286369,122.40492933892
1711636300,9.6945794380605,122.73859426278
1711636309,9.240172352217,123.07125834086
1711636318,8.7853807406336,123.4029706928
1711636327,8.3302251419361,123.73378011045
1711636336,7.8747238937944,124.06373654718
1711636345,7.4189012885212,124.39288523786
1711636354,6.9627753644491,124.72127556471
1711636363,6.5063660583218,125.04895516985
1711636372,6.0496911365134,125.3759729087
1711636381,5.5927743708378,125.70237302156
1711636390,5.135633298057,126.02820392064
1711636399,4.6782873932523,126.35351235584
1711636408,4.2207560373209,126.67834489407
1711636417,3.7630564788777,127.00274938458
1711636426,3.3052120277125,127.3267691761
1711636435,2.8472397862502,127.65045183361
1711636444,2.3891588415027,127.97384335187
1711636453,1.9309882274513,128.29698962239
1711636462,1.4727448845001,128.61993789271
1711636471,1.0144518618638,128.94273100838
1711636480,0.55612603446434,129.26541609072
1711636489,0.097786304723486,129.58803877722
1711636498,-0.36055048668625,129.91064612374
1711636507,-0.81886135718641,130.23328085176
1711636516,-1.2771294679616,130.55599001694
1711636525,-1.7353359201674,130.87881925644
1711636534,-2.1934617958985,131.20181424695
1711636543,-2.651490197461,131.5250221659
1711636552,-3.1093980496181,131.84848592706
1711636561,-3.567168376902,132.17225286508
1711636570,-4.0247821048604,132.49636897326
1711636579,-4.4822200995538,132.82088036367
1711636588,-4.9394652031783,133.14583473679
1711636597,-5.3964940503992,133.47127558488
1711636606,-5.8532893244624,133.79725092344
1711636615,-6.309831571723,134.12380749879
1711636624,-6.7661012377198,134.45099225561
1711636633,-7.222080696381,134.77885382018
1711636642,-7.6777460892176,135.10743665069
1711636651,-8.1330795470781,135.43678984688
1711636660,-8.5880610264619,135.76696130668
1711636669,-9.0426723711098,136.09800068819
1711636678,-9.4968891756362,136.42995350244
1711636687,-9.9506929701714,136.76287000825
